"","id","title","date","views","likes","comment_count"
"64","lplXZYlvFU0","Un giro sensato | La columna de Patricio Navia","2022-11-28T14:00:07Z","8530","526","66"
"65","lQACmibn4y0","El Gobierno tiene demasiados frentes abiertos | La columna de Patricio Navia","2022-10-12T17:00:12Z","15904","756","85"
"66","lRDV5-8PIpE","Un salvavidas para Boric | La columna de Patricio Navia","2023-03-17T14:00:07Z","17593","841","102"
"67","LToHzppjhZ8","Juntos y revueltos | La columna de Patricio Navia","2023-01-24T20:12:07Z","7883","355","25"
"68","LXrj2YT4aGY","La columna de Patricio Navia | ""Gobierno desfondado""","2023-04-08T15:00:10Z","85129","3754","436"
"69","myGwbPLJMwM","La columna de Patricio Navia | La derecha fragmentada","2023-04-18T23:00:09Z","11986","599","164"
"70","MZ_ZHy6YmIQ","Madre Bachelet al rescate de sus hijos | La columna de Patricio Navia","2023-01-31T20:00:06Z","31916","1386","257"
"71","NRy2xZjN518","El plebiscito no se gana invitando a leer la Constitución | La columna de Patricio Navia","2022-07-27T16:00:13Z","19065","1283","197"
"72","OJUdBdjR_mo","El poder de veto del Partido Comunista en el gobierno de Boric | La columna de Patricio Navia","2022-08-09T18:00:12Z","30417","1269","173"
"73","OLWJqwSPg6I","Ganará el que mejor movilice sus bases | La columna de Patricio Navia","2022-08-16T23:00:12Z","8407","458","63"
"74","oZfGjzmfeyA","La columna de Patricio Navia | Mal timing en llegada de Álvaro Elizalde","2023-04-24T18:00:10Z","52462","1768","139"
"75","pjzTmwBwJpg","La columna de Patricio Navia: La Pedro Castillización de Gabriel Boric","2022-04-19T13:42:40Z","46049","1941","333"
"76","Q0UgGaCvATY","La prohibición de informar encuestas electorales | La columna de Patricio Navia","2022-08-13T18:00:11Z","28233","1400","194"
"77","qbbu3nUSPd4","La columna de Patricio Navia | En la puerta del horno","2023-05-05T20:00:11Z","20464","824","132"
"78","QgowBaxgu2Y","Matar al neoliberalismo | La columna de Patricio Navia","2022-11-02T17:00:11Z","15948","763","103"
"79","Qnq-Ck-bE0E","La columna de Patricio Navia: La nueva constitución o el caos","2022-06-03T16:00:19Z","17573","1239","194"
"80","rPn7XV4klLs","La inútil polarización del plebiscito | La columna de Patricio Navia","2022-07-12T23:00:12Z","13351","573","79"
"81","Setvqsn5gXw","Un presidente minoritario | La columna de Patricio Navia","2022-10-05T17:00:12Z","33781","1577","186"
"82","sXA3IJIW2Ow","La columna de Patricio Navia: La propuesta voluntarista de la Convención","2022-05-03T23:00:10Z","13212","846","74"
"83","t97QqgTVMUY","Ley y orden | La columna de Patricio Navia","2022-10-21T18:45:08Z","3310","238","17"
"84","tJtDTIkfHck","El gobierno de Boric necesita una hoja de ruta | La columna de Patricio Navia","2022-11-09T17:00:09Z","3231","206","49"
"85","TSctOMFB2zw","El envenenado legado de la Convención Constitucional | La columna de Patricio Navia","2022-12-14T16:54:51Z","6395","397","42"
"86","TVQP0kHNOuQ","El principal problema del Apruebo se llama Gabriel | La columna de Patricio Navia","2022-07-21T13:47:02Z","43228","2230","316"
"87","Txjokv1xTsY","La columna de Patricio Navia: La voz del pueblo el 7 de Mayo","2023-04-25T15:00:07Z","27199","993","147"
"88","Txjokv1xTsY","La columna de Patricio Navia: La voz del pueblo el 7 de Mayo","2023-04-25T15:00:07Z","27199","993","147"
"89","Txjokv1xTsY","La columna de Patricio Navia: La voz del pueblo el 7 de Mayo","2023-04-25T15:00:07Z","27199","993","147"
"90","Txjokv1xTsY","La columna de Patricio Navia: La voz del pueblo el 7 de Mayo","2023-04-25T15:00:07Z","27199","993","147"
"91","UkEbxStXzL0","Un Gobierno a la deriva | La columna de Patricio Navia","2022-12-05T19:00:10Z","22995","1107","78"
"92","uU4qBrJ0rVE","Los enclaves totalitarios de la Convención Constitucional | La columna de Patricio Navia","2022-05-27T21:00:13Z","7411","440","50"
"93","V3cdrqCxvaQ","La columna de Patricio Navia: Sigue el modo constituyente, aunque gane el Rechazo","2022-04-26T16:16:59Z","18041","877","125"
"94","Vj1EDkU5I6A","El costo de no hacer las cosas bien | La columna de Patricio Navia","2022-08-23T23:00:12Z","22390","1473","195"
"95","W11-ZPD5r3w","Militares con armas de guerra | La columna de Patricio Navia","2023-02-10T15:31:11Z","35008","1892","194"
"96","WirgxeqDrlE","El mejor aliado de Boric | La columna de Patricio Navia","2023-03-07T14:00:12Z","25528","947","242"
"97","WtHdMbsdxIQ","""La peor decepción de 2022"" | La columna de Patricio Navia","2022-12-27T17:00:09Z","37681","1907","245"
"98","XkJJmVDQJpY","El perro Negro Matapacos | La columna de Patricio Navia","2022-06-15T00:30:12Z","23333","1451","204"
"99","xuf8N8NEDmE","¿Boric lleva la batuta? | La columna de Patricio Navia","2023-03-14T17:00:09Z","17618","783","103"
"100","XYcT5mmphDE","La columna de Patricio Navia | A qué principios renunciar","2023-04-05T12:45:04Z","40964","1478","164"
"101","Y4t1hYqg8x8","La innovación insensata | La columna de Patricio Navia","2022-05-13T15:59:25Z","42111","1852","185"
"102","YM_zUeKoba0","Dejemos de enviar malas señales al mundo | La columna de Patricio Navia","2022-07-02T20:00:12Z","7414","554","48"
"103","Z7Ypj6JJCKU","¿Estamos mejor que el 18 de octubre de 2019? | La columna de Patricio Navia","2022-08-02T23:06:19Z","15241","1136","167"
"104","ZknF4kBiVYU","La derecha debe tomar palco | La columna de Patricio Navia","2022-05-25T15:02:23Z","26614","1564","235"
