"","id","title","date","views","likes","comment_count"
"64","MjmjSEqhCzo","Carlos Alberto Andrews: El cuento público","2022-06-15T14:03:58Z","3736","470","28"
"65","MjmjSEqhCzo","Carlos Alberto Andrews: El cuento público","2022-06-15T14:03:58Z","3736","470","28"
"66","MjmjSEqhCzo","Carlos Alberto Andrews: El cuento público","2022-06-15T14:03:58Z","3736","470","28"
"67","MjmjSEqhCzo","Carlos Alberto Andrews: El cuento público","2022-06-15T14:03:58Z","3736","470","28"
"68","MjmjSEqhCzo","Carlos Alberto Andrews: El cuento público","2022-06-15T14:03:58Z","3736","470","28"
"69","OAUA_MbgvLI","Carlos Alberto Andrews: Nos están dividiendo","2022-06-29T14:00:12Z","2263","386","42"
"70","OAUA_MbgvLI","Carlos Alberto Andrews: Nos están dividiendo","2022-06-29T14:00:12Z","2263","386","42"
"71","OAUA_MbgvLI","Carlos Alberto Andrews: Nos están dividiendo","2022-06-29T14:00:12Z","2263","386","42"
"72","OAUA_MbgvLI","Carlos Alberto Andrews: Nos están dividiendo","2022-06-29T14:00:12Z","2263","386","42"
"73","PACfMnWyxKs","Carlos Alberto Andrews | Te mienten: Gobierno y CC al descubierto","2022-04-22T15:44:29Z","26511","2475","209"
"74","PACfMnWyxKs","Carlos Alberto Andrews | Te mienten: Gobierno y CC al descubierto","2022-04-22T15:44:29Z","26511","2475","209"
"75","PACfMnWyxKs","Carlos Alberto Andrews | Te mienten: Gobierno y CC al descubierto","2022-04-22T15:44:29Z","26511","2475","209"
"76","PACfMnWyxKs","Carlos Alberto Andrews | Te mienten: Gobierno y CC al descubierto","2022-04-22T15:44:29Z","26511","2475","209"
"77","pG3sSSwPVD0","Carlos Alberto Andrews: Poker y democracia","2022-04-06T15:10:02Z","4887","536","40"
"78","pG3sSSwPVD0","Carlos Alberto Andrews: Poker y democracia","2022-04-06T15:10:02Z","4887","536","40"
"79","pG3sSSwPVD0","Carlos Alberto Andrews: Poker y democracia","2022-04-06T15:10:02Z","4887","536","40"
"80","pG3sSSwPVD0","Carlos Alberto Andrews: Poker y democracia","2022-04-06T15:10:02Z","4887","536","40"
"81","s0lT1_cr4fQ","Carlos Alberto Andrews: Aprendamos de los errores","2022-08-31T22:43:44Z","2524","406","39"
"82","s0lT1_cr4fQ","Carlos Alberto Andrews: Aprendamos de los errores","2022-08-31T22:43:44Z","2524","406","39"
"83","s0lT1_cr4fQ","Carlos Alberto Andrews: Aprendamos de los errores","2022-08-31T22:43:44Z","2524","406","39"
"84","s0lT1_cr4fQ","Carlos Alberto Andrews: Aprendamos de los errores","2022-08-31T22:43:44Z","2524","406","39"
"85","SHplq20tHpQ","Carlos Alberto Andrews: Chile con caña","2022-10-18T22:30:03Z","3865","572","39"
"86","SHplq20tHpQ","Carlos Alberto Andrews: Chile con caña","2022-10-18T22:30:03Z","3865","572","39"
"87","SHplq20tHpQ","Carlos Alberto Andrews: Chile con caña","2022-10-18T22:30:03Z","3865","572","39"
"88","SHplq20tHpQ","Carlos Alberto Andrews: Chile con caña","2022-10-18T22:30:03Z","3865","572","39"
"89","UWfK6mweaYM","Carlos Alberto Andrews: Hay que cambiar el chip","2022-04-13T19:28:44Z","3277","373","43"
"90","UWfK6mweaYM","Carlos Alberto Andrews: Hay que cambiar el chip","2022-04-13T19:28:44Z","3277","373","43"
"91","UWfK6mweaYM","Carlos Alberto Andrews: Hay que cambiar el chip","2022-04-13T19:28:44Z","3277","373","43"
"92","UWfK6mweaYM","Carlos Alberto Andrews: Hay que cambiar el chip","2022-04-13T19:28:44Z","3277","373","43"
"93","WC0Hn4iQJyw","Carlos Alberto Andrews: ¿Quiénes fueron?","2022-09-29T18:39:35Z","4708","647","84"
"94","WC0Hn4iQJyw","Carlos Alberto Andrews: ¿Quiénes fueron?","2022-09-29T18:39:35Z","4708","647","84"
"95","WC0Hn4iQJyw","Carlos Alberto Andrews: ¿Quiénes fueron?","2022-09-29T18:39:35Z","4708","647","84"
"96","WC0Hn4iQJyw","Carlos Alberto Andrews: ¿Quiénes fueron?","2022-09-29T18:39:35Z","4708","647","84"
"97","yG9Hz5y6Lvk","Carlos Alberto Andrews: El Gobierno de la división","2022-03-29T21:29:29Z","25868","1821","191"
"98","yG9Hz5y6Lvk","Carlos Alberto Andrews: El Gobierno de la división","2022-03-29T21:29:29Z","25868","1821","191"
"99","yG9Hz5y6Lvk","Carlos Alberto Andrews: El Gobierno de la división","2022-03-29T21:29:29Z","25868","1821","191"
"100","yG9Hz5y6Lvk","Carlos Alberto Andrews: El Gobierno de la división","2022-03-29T21:29:29Z","25868","1821","191"
"101","yLzSdArJc2g","Carlos Alberto Andrews: Estamos cansados","2022-09-15T17:00:37Z","3698","484","56"
"102","yLzSdArJc2g","Carlos Alberto Andrews: Estamos cansados","2022-09-15T17:00:37Z","3698","484","56"
"103","yLzSdArJc2g","Carlos Alberto Andrews: Estamos cansados","2022-09-15T17:00:37Z","3698","484","56"
"104","yLzSdArJc2g","Carlos Alberto Andrews: Estamos cansados","2022-09-15T17:00:37Z","3698","484","56"
