"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"120","mpyi4S1b2IQ","Este gobierno promete cosas con plata que no es de ellos , es de todos los chilenos . Todo lo quiere regalar y la plata no es suya sr. presidente. Nos llevará a la quiebra .<br>Basta de que nos gobiernen ignorantes y resentidos , no es tema de color político . Es amor a chile .<br>Miren que Ahora votan los presos y no los mineros en faena , todo a favor de los delincuentes .","Este gobierno promete cosas con plata que no es de ellos , es de todos los chilenos . Todo lo quiere regalar y la plata no es suya sr. presidente. Nos llevará a la quiebra .
Basta de que nos gobiernen ignorantes y resentidos , no es tema de color político . Es amor a chile .
Miren que Ahora votan los presos y no los mineros en faena , todo a favor de los delincuentes .","Jennifer Hidalgo","https://yt3.ggpht.com/ytc/AGIKgqOBISVu7pk6yrpSyMqw2Ll-cSnFtG65kJ9xgmFKHw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCqrFWIAncPd9yWk54ZctdEw","UCqrFWIAncPd9yWk54ZctdEw","TRUE","none","0","2022-08-18T19:12:37Z","2022-08-18T19:12:37Z","Ugza7vwuDLhB2VDvLKN4AaABAg",NA,NA
"121","mpyi4S1b2IQ","El primero que denunció a Jackson fue Bomballet.<br><br>Deberían de escuchar que opinaba de algunos actuales políticos ese sujeto y se darían cuenta que a los chilenos ya nos habían dicho que se nos venía mucho antes. Era un verdadero Nostradamus en política.","El primero que denunció a Jackson fue Bomballet.

Deberían de escuchar que opinaba de algunos actuales políticos ese sujeto y se darían cuenta que a los chilenos ya nos habían dicho que se nos venía mucho antes. Era un verdadero Nostradamus en política.","Fernando Peña","https://yt3.ggpht.com/ytc/AGIKgqPjZ6cPXQGLXhvdQXngZBC51hLXlhDGvpok42OY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCWoUknStCZdoCASwnStLGBQ","UCWoUknStCZdoCASwnStLGBQ","TRUE","none","2","2022-08-17T18:22:23Z","2022-08-17T18:22:23Z","UgzqSKjqjlaqE1l96914AaABAg",NA,NA
"122","mpyi4S1b2IQ","Asi es...","Asi es...","isabel garay","https://yt3.ggpht.com/ytc/AGIKgqNqvwaVmEQZZ6q1Za50d2L2QQuFf6pdTOvd3O6Geg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC3BcqxPZ_nGlzi2ilR-TH1A","UC3BcqxPZ_nGlzi2ilR-TH1A","TRUE","none","1","2022-08-17T13:42:07Z","2022-08-17T13:42:07Z","UgzW6-6WrlqVvGZSsax4AaABAg",NA,NA
"123","mpyi4S1b2IQ","Vamos que se puede, RECHAZO RECHAZO","Vamos que se puede, RECHAZO RECHAZO","JVsqzL","https://yt3.ggpht.com/ytc/AGIKgqNkbxRTIw1FRY1cvmr31Y4MY7MbYg5o0nhWIg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCcIilYBnjYwPGiR2i44hEZQ","UCcIilYBnjYwPGiR2i44hEZQ","TRUE","none","3","2022-08-17T04:31:21Z","2022-08-17T04:31:21Z","UgzFn3X5QbgUyFsvzwh4AaABAg",NA,NA
"124","mpyi4S1b2IQ","Cabros, una consulta, no fueron ustedes los que dieron los votos para q boric sea presidente? O sea, su partido? Saludos y vamos x el.rechazo","Cabros, una consulta, no fueron ustedes los que dieron los votos para q boric sea presidente? O sea, su partido? Saludos y vamos x el.rechazo","pablo vega","https://yt3.ggpht.com/ytc/AGIKgqOnEGboS2jgynygygQQ4X9xhbsdA_L2wPu5qeR2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCTyVBqonA71lram7VG07q_g","UCTyVBqonA71lram7VG07q_g","TRUE","none","0","2022-08-17T03:51:30Z","2022-08-17T03:51:30Z","UgxT02jTJfZHjq94nHd4AaABAg",NA,NA
"125","mpyi4S1b2IQ","Puros pintamonos, se miran el ombligo todo el rato y nada más.<br>Valen 🍄🍄🍄🍄🍄🍄🍄🍄","Puros pintamonos, se miran el ombligo todo el rato y nada más.
Valen 🍄🍄🍄🍄🍄🍄🍄🍄","rober","https://yt3.ggpht.com/ytc/AGIKgqNZFJW5N7Leh7axCqUgAM5UR00YglKRoDEAbg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRQVNdk-bwpMLlQ9stZ3y5w","UCRQVNdk-bwpMLlQ9stZ3y5w","TRUE","none","1","2022-08-17T03:28:17Z","2022-08-17T03:28:17Z","UgwIUxxSkKp7kkjlQHV4AaABAg",NA,NA
"126","mpyi4S1b2IQ","Gracias por informarnos estos comunistas no piensan por algo al presi le pusieron merluso por que son tontos toda esta lacra la gente inteligente está por el Rechazo","Gracias por informarnos estos comunistas no piensan por algo al presi le pusieron merluso por que son tontos toda esta lacra la gente inteligente está por el Rechazo","Graciela Medina","https://yt3.ggpht.com/ytc/AGIKgqOGfXk10g_oOSaxVpy9rdW6k79wvcbBTDLwxlGjwdJnxjRUI5KlKkUdlqSxXPph=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOKArv9kKcM3m96s8UUUbaQ","UCOKArv9kKcM3m96s8UUUbaQ","TRUE","none","0","2022-08-17T02:25:17Z","2022-08-17T02:25:17Z","Ugx4pvcPMQA3ZMltvix4AaABAg",NA,NA
"127","mpyi4S1b2IQ","Ya van 2 rojas vader q le mienten a todo Chile son unos carajos","Ya van 2 rojas vader q le mienten a todo Chile son unos carajos","Sergio Ceron","https://yt3.ggpht.com/ytc/AGIKgqPXb1YTzbPoHljDULdOEMkFXp-vXxOJV1qxKA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCIHtNqQXwumEfrii-sMMeKQ","UCIHtNqQXwumEfrii-sMMeKQ","TRUE","none","0","2022-08-17T00:50:36Z","2022-08-17T00:50:36Z","UgzyeSgsDii0aV7xeN54AaABAg",NA,NA
"128","mpyi4S1b2IQ","Y cuántos &#39;jackson&#39; más habrán en el Congreso, Gobernaciones y Municipios?. Investiguen y denuncien amigos del PDG.","Y cuántos 'jackson' más habrán en el Congreso, Gobernaciones y Municipios?. Investiguen y denuncien amigos del PDG.","CARLOS MENDOZA","https://yt3.ggpht.com/ytc/AGIKgqPFntz0Gm0cx9EAUe7porIkQma31nlv2HqDBQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCD55Yi6MNojvU3MD7PEmBug","UCD55Yi6MNojvU3MD7PEmBug","TRUE","none","0","2022-08-17T00:39:01Z","2022-08-17T00:39:01Z","UgyzWlP8tJJM3SbXAQd4AaABAg",NA,NA
"129","mpyi4S1b2IQ","Giancarlo , pero porque Atacan a la nueva constitucion que es lejos mejor que la de dictadura militar,  todos nos damos cuenta de la inexperiencia del gobierno actual, pero el PDG ES DE CENTRO  Y EN CONTRA DEL DUOPOLIO  se Los de siempre.","Giancarlo , pero porque Atacan a la nueva constitucion que es lejos mejor que la de dictadura militar,  todos nos damos cuenta de la inexperiencia del gobierno actual, pero el PDG ES DE CENTRO  Y EN CONTRA DEL DUOPOLIO  se Los de siempre.","Adolfo Montiel","https://yt3.ggpht.com/ytc/AGIKgqNTrk9mf_k7HYkvYQebXTnczcv4t0kidGeH3x4gw9M=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCEBTWPgLaqFILzg8iyhZ9MQ","UCEBTWPgLaqFILzg8iyhZ9MQ","TRUE","none","0","2022-08-17T00:37:56Z","2022-08-17T00:37:56Z","UgzDv1KJt8pcDrrjg2N4AaABAg",NA,NA
