"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"515","s0lT1_cr4fQ","Mi mayor felicidad es la ganancia bisemanal de $ 64,000 que obtengo constantemente de mi inversión de $ 15,000 a pesar de la fluctuación económica.","Mi mayor felicidad es la ganancia bisemanal de $ 64,000 que obtengo constantemente de mi inversión de $ 15,000 a pesar de la fluctuación económica.","COME HOLY SPIRIT","https://yt3.ggpht.com/ytc/AGIKgqNuQiG7P-xzCfoBtj47-2k6D8YJn3d2HeiJZjhfmrNwbFPfNx0_z3H7xEij25DB=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC01T3thtMvPCVAVYxQb8uiQ","UC01T3thtMvPCVAVYxQb8uiQ","TRUE","none","23","2022-08-31T22:48:24Z","2022-08-31T22:48:24Z","UgzLBKs_y3d7aUu8RyB4AaABAg",NA,NA
"516","s0lT1_cr4fQ","¡¡¡¡Vamos, Chilito lindo, por tu libertad!!!!<br>¡Este domingo 4 de septiembre, gana la Razón, gana la gente decente y honrada!","¡¡¡¡Vamos, Chilito lindo, por tu libertad!!!!
¡Este domingo 4 de septiembre, gana la Razón, gana la gente decente y honrada!","Tadeo de Wiesent","https://yt3.ggpht.com/ytc/AGIKgqPFyZHfaOU2ty1cO0IxfNjxQGtJ-HBpXeDfCZOD34elmocADV4G8X9bed3YqJOC=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmnCrXuZgVGVPKRQc_eDRiQ","UCmnCrXuZgVGVPKRQc_eDRiQ","TRUE","none","5","2022-08-31T22:46:50Z","2022-08-31T22:46:50Z","UgxcEtOrJHYW2q4dg4d4AaABAg",NA,NA
"517","s0lT1_cr4fQ","😷🙂👍👍🇨🇱🇨🇱🇨🇱","😷🙂👍👍🇨🇱🇨🇱🇨🇱","Guillermo Caqueo Olcay","https://yt3.ggpht.com/ytc/AGIKgqPM4CmeWS5x2qu1aPDq49lR3VhLGa2PWO3-vw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC3WnUHG0MULNnxHbrivOtFQ","UC3WnUHG0MULNnxHbrivOtFQ","TRUE","none","5","2022-08-31T22:45:10Z","2022-08-31T22:45:10Z","Ugy7oXgsDDw6JBtUwJN4AaABAg",NA,NA
"518","s0lT1_cr4fQ","@carlos muti <br>Mira. En realidad, no perderé mi tiempo en este otro 1%. <br>Lo dejaré ahí, no más.<br>Que te vaya bien, hombre del Rechazo (supuestamente) y desleal.<br>Así que, &quot;Mut&quot;i, na&#39; má&#39;!","@carlos muti 
Mira. En realidad, no perderé mi tiempo en este otro 1%. 
Lo dejaré ahí, no más.
Que te vaya bien, hombre del Rechazo (supuestamente) y desleal.
Así que, ""Mut""i, na' má'!","Tadeo de Wiesent","https://yt3.ggpht.com/ytc/AGIKgqPFyZHfaOU2ty1cO0IxfNjxQGtJ-HBpXeDfCZOD34elmocADV4G8X9bed3YqJOC=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmnCrXuZgVGVPKRQc_eDRiQ","UCmnCrXuZgVGVPKRQc_eDRiQ","TRUE","none","0","2022-09-01T00:00:10Z","2022-09-01T00:01:50Z","UgxfVj21jooTzqnbyUF4AaABAg.9fPkAayUVls9fPsF32KbHj","UgxfVj21jooTzqnbyUF4AaABAg",NA
"519","s0lT1_cr4fQ","Un wn no falta, el famoso 1%...rechazo","Un wn no falta, el famoso 1%...rechazo","carlos muti","https://yt3.ggpht.com/ytc/AGIKgqMtiC6BZwVg1IfvzpkNvMeCH3vYfSJUVXpBjVdqrw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvI0ldU9AMKX2PR1txedCmA","UCvI0ldU9AMKX2PR1txedCmA","TRUE","none","0","2022-08-31T23:47:57Z","2022-08-31T23:47:57Z","UgxfVj21jooTzqnbyUF4AaABAg.9fPkAayUVls9fPqqWMoUfN","UgxfVj21jooTzqnbyUF4AaABAg",NA
"520","s0lT1_cr4fQ","AGENTE DE FINRA USTED DIJO, OK, ELLA DEBE SER DE CONFIANZA EN TODOS LOS ESTADOS 🇱🇷","AGENTE DE FINRA USTED DIJO, OK, ELLA DEBE SER DE CONFIANZA EN TODOS LOS ESTADOS 🇱🇷","Jeffery Simmons","https://yt3.ggpht.com/q6cbU2U8VEWdXYyHr_C2Lbw-hu5qpyr0EhbyxEtnO99OohQgKR8FkPN_xPdX1dAAI6oRJfCIhA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC5Oof3pwZWXNMbrMMrm6kNQ","UC5Oof3pwZWXNMbrMMrm6kNQ","TRUE","none","0","2022-09-01T02:57:23Z","2022-09-01T02:57:23Z","UgzLBKs_y3d7aUu8RyB4AaABAg.9fPk1QwmBHl9fQBX1NQLCH","UgzLBKs_y3d7aUu8RyB4AaABAg",NA
"521","s0lT1_cr4fQ","Este es el tipo de información que no recibimos de la mayoría de los Youtubers. Me pondré en contacto con ella ahora mismo.","Este es el tipo de información que no recibimos de la mayoría de los Youtubers. Me pondré en contacto con ella ahora mismo.","Kenneth McNeal","https://yt3.ggpht.com/ytc/AGIKgqNJl6dMI7xOfNLNVob0bECl502dCLl_yvoB_wHx=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCFAik4t0JOZwKNJJ4qEdqVw","UCFAik4t0JOZwKNJJ4qEdqVw","TRUE","none","0","2022-09-01T02:54:41Z","2022-09-01T02:54:41Z","UgzLBKs_y3d7aUu8RyB4AaABAg.9fPk1QwmBHl9fQBDHU_HZ5","UgzLBKs_y3d7aUu8RyB4AaABAg",NA
"522","s0lT1_cr4fQ","ນີ້າທີ່ນີ້ລນີ  ＋①⑤⑤①②⑧⑧⑨⑨⑧⓪ າທີ່ນີ້ລນີ້👎","ນີ້າທີ່ນີ້ລນີ  ＋①⑤⑤①②⑧⑧⑨⑨⑧⓪ າທີ່ນີ້ລນີ້👎","COME HOLY SPIRIT","https://yt3.ggpht.com/ytc/AGIKgqNuQiG7P-xzCfoBtj47-2k6D8YJn3d2HeiJZjhfmrNwbFPfNx0_z3H7xEij25DB=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC01T3thtMvPCVAVYxQb8uiQ","UC01T3thtMvPCVAVYxQb8uiQ","TRUE","none","0","2022-09-01T02:50:24Z","2022-09-01T02:50:24Z","UgzLBKs_y3d7aUu8RyB4AaABAg.9fPk1QwmBHl9fQAiq9WBG8","UgzLBKs_y3d7aUu8RyB4AaABAg",NA
"523","s0lT1_cr4fQ","ນີ້າທີ່ນີ້ລນີ  ＋①⑤⑤①②⑧⑧⑨⑨⑧⓪ າທີ່ນີ້ລນີ້👎","ນີ້າທີ່ນີ້ລນີ  ＋①⑤⑤①②⑧⑧⑨⑨⑧⓪ າທີ່ນີ້ລນີ້👎","COME HOLY SPIRIT","https://yt3.ggpht.com/ytc/AGIKgqNuQiG7P-xzCfoBtj47-2k6D8YJn3d2HeiJZjhfmrNwbFPfNx0_z3H7xEij25DB=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC01T3thtMvPCVAVYxQb8uiQ","UC01T3thtMvPCVAVYxQb8uiQ","TRUE","none","0","2022-09-01T02:50:20Z","2022-09-01T02:50:20Z","UgzLBKs_y3d7aUu8RyB4AaABAg.9fPk1QwmBHl9fQAiJzNXzC","UgzLBKs_y3d7aUu8RyB4AaABAg",NA
"524","s0lT1_cr4fQ","Chhaya Advika Oh sí, ella siempre está activa en lo que es APK.","Chhaya Advika Oh sí, ella siempre está activa en lo que es APK.","COME HOLY SPIRIT","https://yt3.ggpht.com/ytc/AGIKgqNuQiG7P-xzCfoBtj47-2k6D8YJn3d2HeiJZjhfmrNwbFPfNx0_z3H7xEij25DB=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC01T3thtMvPCVAVYxQb8uiQ","UC01T3thtMvPCVAVYxQb8uiQ","TRUE","none","0","2022-09-01T02:50:12Z","2022-09-01T02:50:12Z","UgzLBKs_y3d7aUu8RyB4AaABAg.9fPk1QwmBHl9fQAhOeNKuO","UgzLBKs_y3d7aUu8RyB4AaABAg",NA
"525","yLzSdArJc2g","TIENES MUCHAS RAZÓN.. ÉSO SE VENÍA A VENIR ..POR ÉSO DEBEMOS ESTAR MUY UNIDOS LOS QUE QUEREMOS UN CHILE EN LIBERTAD POR NUESTROS DERECHOS ...DEBEN IRSE TODOS ÉSTOS POLÍTICOS CORRUPTOS, TERRORISTAS, ZÁNGANOS, VENDÉ PATRIA...VIVA CHILE VIVA UNIDOS JAMÁS SEREMOS VENCIDOS 🇨🇱✌️🙏🌷👍..!!!","TIENES MUCHAS RAZÓN.. ÉSO SE VENÍA A VENIR ..POR ÉSO DEBEMOS ESTAR MUY UNIDOS LOS QUE QUEREMOS UN CHILE EN LIBERTAD POR NUESTROS DERECHOS ...DEBEN IRSE TODOS ÉSTOS POLÍTICOS CORRUPTOS, TERRORISTAS, ZÁNGANOS, VENDÉ PATRIA...VIVA CHILE VIVA UNIDOS JAMÁS SEREMOS VENCIDOS 🇨🇱✌️🙏🌷👍..!!!","maria elena ortega araneda","https://yt3.ggpht.com/ytc/AGIKgqPMBvF9RAvzmXK7595fUaNwli2q87P2vyY9W1YZ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-Orf5V8h8SCto4DSLBDLgg","UC-Orf5V8h8SCto4DSLBDLgg","TRUE","none","0","2022-09-24T14:40:19Z","2022-09-24T14:40:19Z","UgyNwY1Uymqp_z35Ngp4AaABAg",NA,NA
"526","yLzSdArJc2g","Jajajaja, el facherío pinochetista tratando de subirse por el chorro una vez más... Nada nuevo bajo el sol.","Jajajaja, el facherío pinochetista tratando de subirse por el chorro una vez más... Nada nuevo bajo el sol.","Cristián Silva","https://yt3.ggpht.com/ytc/AGIKgqMIbI9NYD_OHrGCgswoZT6GCSvUBcIAORSVRfyINQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCkyLVDb5L6f-QUidFjKlLYA","UCkyLVDb5L6f-QUidFjKlLYA","TRUE","none","0","2022-09-24T12:04:36Z","2022-09-24T12:04:36Z","Ugy11ll_f1kHBarXRl14AaABAg",NA,NA
"527","yLzSdArJc2g","Es muy necesario que el pueblo Chileno lea y analice la actual Constitución , debemos informarnos para tomar decisiones adecuadas , por ejemplo conocer el articulo 142 :<br><br>En concreto, el artículo 142 de la carta fundamental indica que en su último párrafo que &quot;si la cuestión planteada al electorado en el plebiscito ratificatorio fuere rechazada, continuará vigente la presente Constitución&quot;.<br><br>Artículo 5°. La soberanía reside esencialmente en la Nación. Su ejercicio se realiza por el pueblo a través del plebiscito y de elecciones periódicas y, también, por las autoridades que esta Constitución establece. Ningún sector del pueblo ni individuo alguno puede atribuirse su ejercicio.","Es muy necesario que el pueblo Chileno lea y analice la actual Constitución , debemos informarnos para tomar decisiones adecuadas , por ejemplo conocer el articulo 142 :

En concreto, el artículo 142 de la carta fundamental indica que en su último párrafo que ""si la cuestión planteada al electorado en el plebiscito ratificatorio fuere rechazada, continuará vigente la presente Constitución"".

Artículo 5°. La soberanía reside esencialmente en la Nación. Su ejercicio se realiza por el pueblo a través del plebiscito y de elecciones periódicas y, también, por las autoridades que esta Constitución establece. Ningún sector del pueblo ni individuo alguno puede atribuirse su ejercicio.","Jorge Riquelme Rebolledo","https://yt3.ggpht.com/ytc/AGIKgqPdyT0dX9Rhfz_0_5lGrpJVrrZAQSG2k7Z-VSLdfrGzZzJ3O_TmHzplpSk5qd-z=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXYFC6TiTER_l-E0ryz9qlg","UCXYFC6TiTER_l-E0ryz9qlg","TRUE","none","0","2022-09-20T22:58:40Z","2022-09-20T22:58:40Z","UgyFj5aKrx4rI5jLRhZ4AaABAg",NA,NA
"528","yLzSdArJc2g","<b>RESPETAR la Ley 21.200, Artículo 142, Párrafo 12.</b><br><b>&quot;Si la cuestión planteada a la ciudadanía en el PLEBISCITO ratificatorio fuere RECHAZADA, continuará vigente la PRESENTE CONSTITUCIÓN&quot;</b><br><b>¡TODOS LOS DÍAS COPIAR este mensaje en las cuentas de los POLÍTICOS!</b>","*RESPETAR la Ley 21.200, Artículo 142, Párrafo 12.*
*""Si la cuestión planteada a la ciudadanía en el PLEBISCITO ratificatorio fuere RECHAZADA, continuará vigente la PRESENTE CONSTITUCIÓN""*
*¡TODOS LOS DÍAS COPIAR este mensaje en las cuentas de los POLÍTICOS!*","aacugna8","https://yt3.ggpht.com/ytc/AGIKgqMKFXh3GqxusEYoG4c0EUpx_9wszWoCzPJ38g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmXpVWUo2OVy0ppUIJOAKlQ","UCmXpVWUo2OVy0ppUIJOAKlQ","TRUE","none","0","2022-09-20T01:15:06Z","2022-09-20T01:15:06Z","UgyN5i1g_g8PMvO-_et4AaABAg",NA,NA
"529","yLzSdArJc2g","En la segunda vuelta se va a crear el fraude","En la segunda vuelta se va a crear el fraude","QUIQUE JOG","https://yt3.ggpht.com/ytc/AGIKgqNwJxdiHKYbXUYB2IVpqsm8QvimNpz098Yv4YYDZg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQLr4oC_HCm3mq16A_2OZAA","UCQLr4oC_HCm3mq16A_2OZAA","TRUE","none","0","2022-09-19T21:28:36Z","2022-09-19T21:28:36Z","UgxNP7bq_P5HMgSVikF4AaABAg",NA,NA
"530","yLzSdArJc2g","Maravilloso cómo se escucha por televisión, en vivo y en directo:<br>&quot;¡¡¡MERLUZO, escucha, ándate a la ch...!!!&quot;<br>👍👍👍👍👍👍","Maravilloso cómo se escucha por televisión, en vivo y en directo:
""¡¡¡MERLUZO, escucha, ándate a la ch...!!!""
👍👍👍👍👍👍","Tadeo de Wiesent","https://yt3.ggpht.com/ytc/AGIKgqPFyZHfaOU2ty1cO0IxfNjxQGtJ-HBpXeDfCZOD34elmocADV4G8X9bed3YqJOC=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmnCrXuZgVGVPKRQc_eDRiQ","UCmnCrXuZgVGVPKRQc_eDRiQ","TRUE","none","0","2022-09-19T15:10:26Z","2022-09-19T15:10:26Z","Ugy7uSVGzllYjU8-UI14AaABAg",NA,NA
"531","yLzSdArJc2g","Agenda ONU 2030<br>Y LEY DE OVERTON<br>DIos salve chile, los que amamos la libertad salgamos de la ignorancia y levantemos la voz y votemos por la paz y libertad.","Agenda ONU 2030
Y LEY DE OVERTON
DIos salve chile, los que amamos la libertad salgamos de la ignorancia y levantemos la voz y votemos por la paz y libertad.","Daniel mauricio Martínez martinez","https://yt3.ggpht.com/ytc/AGIKgqOrAoX69FOGnbkXqehvBE47Rq4nF6EJBiPGHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCy6iac1_svr-_JfybP8Qdvg","UCy6iac1_svr-_JfybP8Qdvg","TRUE","none","0","2022-09-19T14:25:29Z","2022-09-19T14:25:29Z","UgyIcFTKyp6eXyJ6kch4AaABAg",NA,NA
"532","yLzSdArJc2g","Esta reflexión de Carlos Alberto creo estar segura que es el pensamiento y deseos de muchísimos ciudadanos que estamos cansados de la inestabilidad  y pobreza  en el que está entrando Chile por culpa de un gobierno cuyos representantes son ignorantes y estúpidos y no saben nada   !!!!!!","Esta reflexión de Carlos Alberto creo estar segura que es el pensamiento y deseos de muchísimos ciudadanos que estamos cansados de la inestabilidad  y pobreza  en el que está entrando Chile por culpa de un gobierno cuyos representantes son ignorantes y estúpidos y no saben nada   !!!!!!","Lucia Araya","https://yt3.ggpht.com/ytc/AGIKgqMqCF2Bst5Msb0Wf0yhDfSzBADvedvd6KuxLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCIqwWTjryvihzn3TzTrRlXw","UCIqwWTjryvihzn3TzTrRlXw","TRUE","none","0","2022-09-19T12:35:37Z","2022-09-19T12:35:37Z","Ugz358A9zBluRWO92bB4AaABAg",NA,NA
